ID_Piece,NumeroLot,DateProduction,Machine,Materiau,Poste,Equipe,Fournisseur,Diametre_mm,Longueur_mm,Epaisseur_mm,Masse_g,Rugosite_um,Circularite_um,Temperature_C,Vibration_RMS_mm_s,Vibration_Pic_mm_s,NiveauAcoustique_dB,FrequenceDominante_Hz,AmplitudeUltrason_dB,TempsVolUltrason_us,Durete_HV,Conductivite_MS_m,Humidite_pct,Defectueuse
AERO-001219,LOT-2602-0116,10-févr-2026 01:59:00,M02,TI6AL4V,CONTROLE,SOIR,FOUR_A,50.117,124.542,7.981,315.242,0.944,18.297,31.798,0.69,3.685,72.533,486.91,80.273,14.4119,240.163,18.96,37.11,0
AERO-001220,LOT-2601-0058,19-janv-2026 20:07:00,M02,TI6AL4V,USINAGE,SOIR,FOUR_B,49.935,124.512,8.012,313.517,1.003,15.678,33.699,1.315,5.2,66.884,395.51,75.846,14.4047,227.752,19.714,39.15,0
AERO-001221,LOT-2504-0215,11-avr-2025 08:05:00,M01,AL7075,TRAITEMENT,NUIT,FOUR_B,49.849,124.853,8.017,300.778,1.523,23.507,41.52,2.687,7.097,73.398,506.28,80.094,14.0514,205.425,19.748,42.83,1
AERO-001222,LOT-2504-0188,09-avr-2025 22:27:00,M02,TI6AL4V,CONTROLE,NUIT,FOUR_D,49.859,125.065,8.026,311.508,1.31,20.362,33.557,1.262,4.59,70.817,404.87,76.34,14.5855,231.278,18.13,54.46,0
AERO-001223,LOT-2512-0101,06-déc-2025 09:35:00,M03,AL7075,USINAGE,MATIN,FOUR_B,50.321,124.775,7.891,304.998,1.219,23.388,36.087,1.549,4.9,70.267,416.63,76.523,14.7146,208.576,18.331,45.02,0
AERO-001224,LOT-2506-0185,08-juin-2025 20:18:00,M02,AL7075,USINAGE,NUIT,FOUR_A,49.783,125.885,8.032,304.386,1.092,46.465,33.66,1.174,3.985,65.887,386.96,75.512,13.9799,198.793,17.649,36.54,1
AERO-001225,LOT-2512-0116,22-déc-2025 17:31:00,M02,TI6AL4V,CONTROLE,NUIT,FOUR_A,49.878,124.925,8.073,319.173,0.866,15.639,34.859,1.409,4.7,72.008,407.38,75.139,14.4266,237.941,17.178,29.27,0
AERO-001226,LOT-2508-0191,25-août-2025 02:54:00,M02,AL7075,USINAGE,SOIR,FOUR_C,49.962,125.059,8.001,298.415,1.155,20.166,30.681,1.381,5.438,66.068,414.02,81.546,14.5052,203.761,20.261,43.36,0
AERO-001227,LOT-2512-0112,22-déc-2025 01:41:00,M05,AL7075,TRAITEMENT,MATIN,FOUR_C,50.057,124.967,7.929,303.235,1.297,21.216,33.963,1.679,5.178,67.558,475.54,81.49,14.8307,185.052,17.879,58.29,0
AERO-001228,LOT-2504-0158,03-avr-2025 14:38:00,M02,INCONEL718,USINAGE,SOIR,FOUR_B,50.176,125.074,8.01,322.093,1.021,17.779,29.057,1.248,4.982,71.122,458.69,77.209,14.4578,257.659,17.744,31.05,0
AERO-001229,LOT-2602-0229,26-févr-2026 14:22:00,M06,AL7075,USINAGE,SOIR,FOUR_A,50.055,124.591,7.931,300.12,0.904,15.759,34.709,2.024,5.426,71.991,402.26,80.156,14.7783,206.541,17.902,38.5,0
AERO-001230,LOT-2509-0033,17-sept-2025 15:02:00,M05,AL7075,USINAGE,MATIN,FOUR_C,49.992,125.076,7.833,299.876,0.916,17.85,33.99,1.778,5.285,70.34,412.9,77.785,14.4844,198.363,18.949,52.21,0
AERO-001231,LOT-2510-0094,25-oct-2025 10:18:00,M01,TI6AL4V,CONTROLE,SOIR,FOUR_C,49.836,125.389,8.038,312.131,0.982,14.711,35.336,1.213,4.75,64.108,464.85,77.869,14.3237,227.03,18.715,46.76,0
AERO-001232,LOT-2501-0019,31-janv-2025 17:43:00,M05,TI6AL4V,USINAGE,SOIR,FOUR_B,49.999,124.916,8.111,NaN,1.085,19.015,33.887,1.485,3.897,61.796,372.6,76.243,14.2126,235.948,20.44,59.25,0
AERO-001233,LOT-2501-0197,02-janv-2025 08:16:00,M05,AL7075,USINAGE,MATIN,FOUR_B,50.143,124.445,8.013,301.668,1.199,17.129,40.265,1.846,5.951,69.025,421.78,76.769,14.3681,219.834,18.631,51.27,0
AERO-001234,LOT-2505-0044,19-mai-2025 22:02:00,M06,AL7075,USINAGE,MATIN,FOUR_B,50.352,125.83,8.107,301.76,1.431,48.348,33.962,1.659,5.219,68.675,438.29,80.472,14.4957,197.504,17.022,49.71,1
AERO-001235,LOT-2512-0222,03-déc-2025 18:58:00,M06,TI6AL4V,USINAGE,MATIN,FOUR_A,50.032,124.897,7.945,311.376,1.062,18.641,35.947,2.457,6.141,71.148,363.17,73.672,14.5976,230.348,19.043,50.98,0
AERO-001236,LOT-2503-0231,27-mars-2025 22:41:00,M06,AL7075,CONTROLE,NUIT,FOUR_D,50.064,125.384,7.87,301.294,1.207,22.137,31.117,1.429,4.948,69.353,414.35,80.797,14.6031,191.354,17.491,61.31,0
AERO-001237,LOT-2509-0052,10-sept-2025 08:17:00,M03,TI6AL4V,CONTROLE,SOIR,FOUR_A,49.852,125.031,7.956,316.231,0.797,18.001,34.74,1.665,6.512,70.228,389.58,80.069,14.1896,238.411,16.906,34.79,0
AERO-001249,LOT-2502-0231,25-févr-2025 23:41:00,M02,TI6AL4V,CONTROLE,NUIT,FOUR_D,50.188,125.246,7.939,317.491,1.293,18.989,31.721,1.5,5.963,64.913,396.75,74.081,14.6858,248.052,19.116,37.79,0
AERO-001239,LOT-2509-0050,03-sept-2025 02:05:00,M01,INCONEL718,CONTROLE,MATIN,FOUR_D,50.051,125.043,8.126,320.582,1.069,21.432,33.88,1.542,5.52,67.42,445.65,73.316,14.4192,257.004,19.513,46.41,0
AERO-001240,LOT-2509-0127,03-sept-2025 19:45:00,M02,AL7075,CONTROLE,MATIN,FOUR_D,49.957,125.292,8.04,306.093,1.397,23.388,33.771,1.623,4.991,75.455,499.22,65.013,15.1752,212.582,18.016,38.47,1
AERO-001241,LOT-2502-0057,07-févr-2025 18:03:00,M02,TI6AL4V,CONTROLE,NUIT,FOUR_A,49.823,125.257,7.857,314.303,1.134,14.629,32.299,1.611,5.809,65.657,454,76.138,14.2465,239.18,18.235,34.49,0
AERO-001242,LOT-2512-0049,04-déc-2025 23:11:00,M01,AL7075,TRAITEMENT,MATIN,FOUR_D,50.518,125.085,7.97,304.338,1.321,14.909,31.553,1.459,4.637,64.363,373,80.841,14.3354,208.746,17.951,34.27,0
AERO-001243,LOT-2510-0137,30-oct-2025 10:24:00,M05,TI6AL4V,CONTROLE,MATIN,FOUR_C,50.283,124.769,8.073,397.451,0.968,13.337,32.074,1.595,5.359,69.287,413.61,69.651,14.5606,200.245,16.933,34.32,1
AERO-001244,LOT-2504-0133,07-avr-2025 05:36:00,M05,AL7075,TRAITEMENT,SOIR,FOUR_C,50.093,125.262,8.034,289.348,1.84,11.946,36.927,1.772,5.332,67.244,339.59,69.399,14.7254,166.478,20.957,46.46,1
AERO-001245,LOT-2505-0079,07-mai-2025 17:13:00,M06,AL7075,USINAGE,NUIT,FOUR_A,50.097,124.887,8.034,304.98,1.145,14.118,40.809,2.073,5.496,67.92,402.53,82.072,14.6219,208.124,17.747,48.57,0
AERO-001246,LOT-2512-0003,17-déc-2025 02:16:00,M02,TI6AL4V,USINAGE,NUIT,FOUR_B,50.682,126.752,8.028,316.8,1.407,NaN,31.678,1.361,5.348,64.973,458.9,78.26,14.4027,240.935,21.143,38.79,1
AERO-001247,LOT-2512-0071,10-déc-2025 04:27:00,M02,TI6AL4V,USINAGE,MATIN,FOUR_B,50.156,124.526,7.888,315.913,1.226,16.839,34.052,0.996,5.282,68.566,450.34,82.837,14.9366,242.164,19.684,35.6,0
AERO-001248,LOT-2503-0011,28-mars-2025 17:43:00,M04,AL7075,CONTROLE,MATIN,FOUR_A,50.111,125.326,NaN,305.225,0.795,14.525,34.972,1.486,5.139,NaN,392.22,86.965,14.144,189.739,21.435,49.31,0
AERO-001249,LOT-2502-0231,25-févr-2025 23:41:00,M02,TI6AL4V,CONTROLE,NUIT,FOUR_D,50.188,125.246,7.939,317.491,1.293,18.989,31.721,1.5,5.963,64.913,396.75,74.081,14.6858,248.052,19.116,37.79,0
AERO-001250,LOT-2602-0106,02-févr-2026 17:03:00,M02,AL7075,CONTROLE,SOIR,FOUR_B,50.32,124.769,8.123,300.032,0.939,18.901,28.514,1.084,5.04,68.522,442.85,82.401,14.0875,210.417,15.029,52.37,0
AERO-001251,LOT-2512-0172,01-déc-2025 03:03:00,M06,AL7075,TRAITEMENT,MATIN,FOUR_C,49.917,125.556,7.909,300.013,2.785,18.849,38.25,1.857,4.738,70.737,438.81,86.202,14.5311,202.843,15.211,47.53,1
AERO-001252,LOT-2508-0172,11-août-2025 12:08:00,M05,INCONEL718,TRAITEMENT,MATIN,FOUR_A,50.028,123.906,7.955,324.853,1.322,9.635,30.169,1.516,4.949,NaN,448.93,69.745,14.7356,248.208,18.457,31.67,0
AERO-001253,LOT-2504-0223,05-avr-2025 22:10:00,M06,AL7075,CONTROLE,NUIT,FOUR_A,49.964,124.221,7.937,299.696,0.768,18.74,41.431,3.507,7.781,73.778,351.45,79.95,14.2373,210.431,18.756,45.26,1
AERO-001254,LOT-2506-0152,20-juin-2025 00:35:00,M03,TI6AL4V,CONTROLE,MATIN,FOUR_A,50.047,125.275,8.147,313.846,1.002,20.255,32.887,1.706,5.343,68.934,403.17,73.876,14.1135,235.241,16.648,50.7,0
AERO-001255,LOT-2507-0213,02-juil-2025 04:35:00,M04,AL7075,TRAITEMENT,SOIR,FOUR_C,49.938,124.394,8.081,301.788,0.987,14.082,30.829,1.67,5.468,69.18,362.86,79.956,14.7856,207.562,17.63,35.74,0
AERO-001256,LOT-2502-0060,03-févr-2025 07:34:00,M03,AL7075,CONTROLE,NUIT,FOUR_C,50.13,125.478,7.975,302.598,1.148,22.125,33.533,1.619,5.189,68.438,449.12,83.776,14.6315,211.68,18.415,55.46,0
AERO-001257,LOT-2601-0215,02-janv-2026 04:35:00,M02,TI6AL4V,CONTROLE,MATIN,FOUR_B,50.1,124.724,7.97,307.681,1.328,15.23,32.54,1.246,4.768,67.862,430.57,78.383,14.6926,250.525,18.886,32.95,0
AERO-001258,LOT-2511-0139,17-nov-2025 13:54:00,M03,TI6AL4V,USINAGE,NUIT,FOUR_A,50.196,124.411,8.023,310.596,1.051,22.656,34.464,1.068,5.19,NaN,433.73,77.272,14.2809,228.574,17.667,43.46,0
AERO-001259,LOT-2511-0014,16-nov-2025 16:22:00,M04,TI6AL4V,TRAITEMENT,MATIN,FOUR_D,49.743,124.818,7.984,316.3,0.864,17.435,35.953,1.838,6.604,65.618,368.99,75.195,14.0813,242.482,19.032,52.25,0
AERO-001260,LOT-2503-0162,17-mars-2025 03:08:00,M03,INCONEL718,TRAITEMENT,NUIT,FOUR_A,49.96,125.584,7.965,321.303,1.355,23.536,31.699,1.395,5.314,75.918,366.22,76.361,14.5994,253.329,20.652,39.06,0
AERO-001261,LOT-2504-0022,26-avr-2025 02:05:00,M01,AL7075,CONTROLE,SOIR,FOUR_B,49.802,124.811,8.019,297.312,1.099,26.696,32.153,1.131,4.274,73.283,408.48,79.689,14.2035,191.082,20.965,31.33,0
AERO-001262,LOT-2506-0205,20-juin-2025 07:40:00,M02,AL7075,TRAITEMENT,SOIR,FOUR_A,50.067,125.036,7.998,301.626,2.907,19.252,35.694,1.095,4.598,71.538,448.65,83.114,14.5782,212.094,24.383,44.01,1
AERO-001263,LOT-2511-0034,17-nov-2025 04:44:00,M02,AL7075,CONTROLE,SOIR,FOUR_D,50.183,125.193,7.983,302.71,1.31,18.757,34.655,1.244,5.056,70.035,458.81,79.649,14.5254,201.662,20.31,45.24,0
AERO-001264,LOT-2512-0158,06-déc-2025 19:31:00,M06,AL7075,TRAITEMENT,SOIR,FOUR_D,49.932,124.729,8.032,303.287,1.018,22.368,35.068,1.881,5.429,70.043,427.75,79.997,14.3205,207.875,21.712,55.66,0
AERO-001265,LOT-2506-0002,29-juin-2025 20:35:00,M05,AL7075,CONTROLE,MATIN,FOUR_A,49.875,125.289,8.003,305.837,1.341,24.035,35.664,1.732,6.136,72.298,416.26,NaN,14.3751,207.983,19.066,57.73,0
AERO-001266,LOT-2509-0214,09-sept-2025 16:46:00,M03,AL7075,USINAGE,MATIN,FOUR_C,49.884,124.364,8.097,299.401,2.631,12.984,31.658,1.286,5.333,69.898,357.94,77.936,14.2218,192.539,22.671,64.25,1
AERO-001267,LOT-2501-0126,13-janv-2025 20:05:00,M01,AL7075,USINAGE,MATIN,FOUR_C,49.93,124.702,7.909,302.007,1.415,19.646,35.033,1.56,5.195,68.984,398.42,81.86,14.517,216.096,19.121,41.13,0
AERO-001268,LOT-2502-0063,28-févr-2025 23:44:00,M01,AL7075,TRAITEMENT,SOIR,FOUR_A,50.849,126.297,8.049,299.98,0.931,43.694,32.9,1.262,5.101,65.797,487.59,81.867,14.447,214.251,20.828,42.25,1
AERO-001269,LOT-2510-0121,10-oct-2025 06:07:00,M05,INCONEL718,CONTROLE,MATIN,FOUR_A,50.014,125.27,7.958,332.257,1.893,11.254,36.651,1.696,5.263,64.572,402.96,58.155,14.6858,229.206,19.263,36.44,1
AERO-001270,LOT-2506-0062,19-juin-2025 02:45:00,M04,INCONEL718,CONTROLE,MATIN,FOUR_D,49.882,124.979,8.098,318.437,3.761,16.542,33.359,1.376,5.581,69.561,488.04,75.203,14.462,254.583,18.991,50.22,0
AERO-001271,LOT-2503-0030,19-mars-2025 18:47:00,M02,TI6AL4V,CONTROLE,MATIN,FOUR_A,49.923,124.492,7.987,318.358,1.083,17.111,31,1.649,5.641,71.75,475.35,74.531,14.4267,247.134,19.36,48.75,0
AERO-001272,LOT-2508-0155,01-août-2025 23:59:00,M06,AL7075,USINAGE,MATIN,FOUR_A,50.464,125.046,8.02,303.578,1.182,21.575,35.064,1.628,5.701,65.94,408.92,77.88,14.4123,201.344,16.772,53.23,0
AERO-001273,LOT-2504-0038,21-avr-2025 21:21:00,M05,TI6AL4V,TRAITEMENT,MATIN,FOUR_D,50.168,125.413,8.109,315.45,1.162,20.391,29.683,1.358,5.083,69.141,NaN,76.405,14.5102,232.766,19.214,32.2,0
AERO-001274,LOT-2512-0103,15-déc-2025 00:01:00,M05,AL7075,USINAGE,MATIN,FOUR_A,49.922,125.618,8.018,NaN,0.849,24.41,33.392,1.907,5.299,81.216,385.39,70.684,15.3686,201.242,19.563,49.28,1
AERO-001275,LOT-2506-0149,01-juin-2025 16:27:00,M05,INCONEL718,TRAITEMENT,SOIR,FOUR_A,49.779,124.954,8.018,319.581,1.013,18.289,33.393,1.514,5.137,71.106,342.12,69.821,14.7928,262.928,19.623,36.54,0
AERO-001276,LOT-2508-0086,07-août-2025 15:58:00,M04,AL7075,USINAGE,MATIN,FOUR_B,50.091,124.973,7.879,304.13,1.036,20.201,31.652,1.283,4.474,64.057,376.64,79.956,14.5789,196.951,19.51,43.66,0
AERO-001277,LOT-2505-0095,17-mai-2025 22:07:00,M05,AL7075,CONTROLE,SOIR,FOUR_A,49.87,125.007,7.958,299.885,1.003,24.023,35.745,1.374,4.66,68.993,485.1,76.733,14.168,194.691,19.218,26.5,0
AERO-001278,LOT-2503-0020,05-mars-2025 10:38:00,M01,INCONEL718,TRAITEMENT,SOIR,FOUR_B,50.473,125.314,7.963,329.96,1.52,10.274,37.043,0.983,4.684,67.29,421.9,72.469,14.6148,213.843,20.275,48.27,1
AERO-001279,LOT-2602-0066,11-févr-2026 16:37:00,M06,TI6AL4V,USINAGE,NUIT,FOUR_D,49.852,124.579,7.998,312.618,1.15,6.925,36.885,1.919,5.531,72.875,391.79,77.26,14.6685,245.242,17.933,66.48,0
AERO-001280,LOT-2502-0090,14-févr-2025 21:51:00,M02,INCONEL718,CONTROLE,MATIN,FOUR_B,50.036,124.688,7.991,317.131,1.884,18.2,31.902,1.299,5.183,65.721,359.62,65.226,14.4042,250.644,17.883,48.78,1
AERO-001281,LOT-2502-0172,12-févr-2025 10:56:00,M03,AL7075,TRAITEMENT,SOIR,FOUR_A,49.841,125.097,7.958,306.522,1.928,17.755,NaN,1.267,4.845,66.591,448.21,72.707,14.4943,199.008,21.595,46.96,1
AERO-001282,LOT-2502-0120,02-févr-2025 11:45:00,M03,AL7075,USINAGE,SOIR,FOUR_C,49.897,124.867,8.095,298.6,2.46,28.565,34.192,1.457,5.33,68.618,437.22,83.045,14.5273,199.008,22.819,46.84,1
AERO-001283,LOT-2507-0184,28-juil-2025 04:47:00,M04,TI6AL4V,TRAITEMENT,MATIN,FOUR_B,49.927,124.898,7.989,311.336,1.312,23.061,31.659,1.635,5.032,70.108,466.7,75.632,14.4818,237.902,19.328,45.71,0
AERO-001284,LOT-2511-0095,19-nov-2025 09:58:00,M06,AL7075,CONTROLE,SOIR,FOUR_B,49.769,124.779,8.138,300.408,1.309,14.906,38.855,2.001,5.448,68.279,428.39,77.765,14.2836,200.42,20.109,37.84,0
AERO-001285,LOT-2508-0061,11-août-2025 13:39:00,M01,AL7075,TRAITEMENT,MATIN,FOUR_C,50.271,125.008,7.921,306.101,1.129,18.69,42.832,2.68,8.861,64.127,423.35,85.088,14.1306,214.167,19.351,45.87,1
AERO-001286,LOT-2512-0186,24-déc-2025 22:06:00,M03,TI6AL4V,USINAGE,NUIT,FOUR_D,50.585,123.634,8.007,314.854,1.231,45.736,31.828,1.31,4.346,66.352,419.09,74.232,14.3657,235.052,18.089,32.05,1
AERO-001287,LOT-2507-0156,18-juil-2025 05:49:00,M03,TI6AL4V,USINAGE,SOIR,FOUR_B,49.972,125.116,8.02,315.525,0.751,19.861,33.637,1.551,5.045,68.13,395.5,73.339,14.6577,226.567,18.546,49.77,0
AERO-001288,LOT-2502-0240,17-févr-2025 11:27:00,M04,TI6AL4V,TRAITEMENT,NUIT,FOUR_B,50.051,124.769,8.052,316.938,0.987,NaN,28.229,1.201,5.332,69.03,438.73,74.476,14.5,235.645,16.14,26.54,0
AERO-001289,LOT-2601-0017,20-janv-2026 20:14:00,M06,AL7075,TRAITEMENT,MATIN,FOUR_B,50.192,124.95,7.933,303.092,1.067,19.683,40.235,2.015,5.746,67.944,409.45,86.71,14.8427,206.308,17.757,39.5,0
AERO-001290,LOT-2510-0230,26-oct-2025 07:47:00,M06,AL7075,USINAGE,MATIN,FOUR_B,50.288,124.742,8.089,302.813,1.235,17.006,34.146,1.551,5.806,70.115,415.54,82.479,14.5165,203.767,21.391,34.29,0
AERO-001291,LOT-2505-0127,17-mai-2025 07:40:00,M01,AL7075,TRAITEMENT,NUIT,FOUR_C,49.715,NaN,7.838,299.109,1.068,27.466,33.755,1.52,4.866,66.449,389.27,79.903,14.4894,197.543,17.211,33.87,0
AERO-001292,LOT-2504-0192,24-avr-2025 14:25:00,M04,AL7075,USINAGE,MATIN,FOUR_A,49.79,124.971,8.067,305.061,1.016,17.196,31.41,1.468,5.191,69.299,473.4,74.287,14.3312,189.952,20.759,40.6,0
AERO-001293,LOT-2508-0066,14-août-2025 04:21:00,M06,AL7075,CONTROLE,NUIT,FOUR_D,49.888,125.072,8.056,301.756,1.875,10.227,37.603,1.807,5.706,66.446,430.34,83.567,14.4013,197.126,17.479,50.74,1
AERO-001294,LOT-2508-0196,24-août-2025 16:06:00,M06,TI6AL4V,TRAITEMENT,NUIT,FOUR_A,50.044,125.371,8.09,315.156,1.243,26.211,38.326,2.155,6.026,79.904,207.93,72.843,15.1005,242.002,19.278,32.58,1
AERO-001295,LOT-2511-0234,17-nov-2025 02:18:00,M04,AL7075,USINAGE,SOIR,FOUR_A,49.822,125.089,7.927,297.841,1.155,20.504,31.93,1.214,5.164,66.236,399.14,81.971,NaN,196.472,16.856,52.69,0
AERO-001296,LOT-2505-0017,09-mai-2025 12:01:00,M05,AL7075,CONTROLE,SOIR,FOUR_C,49.871,125.132,8.022,304.776,0.978,18.237,36.713,1.656,5.304,77.839,304.43,63.354,14.9964,205.388,17.497,43.62,1
AERO-001297,LOT-2501-0095,11-janv-2025 08:27:00,M06,INCONEL718,USINAGE,SOIR,FOUR_A,50.086,124.862,8.02,319.497,1.343,23.059,35.46,1.644,5.519,70.373,456.51,74.826,14.5715,243.508,19.382,42.68,0
AERO-001298,LOT-2505-0067,18-mai-2025 02:29:00,M04,AL7075,CONTROLE,MATIN,FOUR_A,49.765,125.156,8.02,305.591,0.92,19.533,33.106,1.109,5.432,66.609,420.64,82.068,14.1399,207.442,18.831,39.95,0
AERO-001299,LOT-2510-0010,03-oct-2025 05:22:00,M04,INCONEL718,TRAITEMENT,MATIN,FOUR_C,50.083,125.242,8.007,333.694,2.543,15.837,27.801,1.688,NaN,67.411,424.29,71.613,14.4758,229.103,16.816,45.84,1
AERO-001300,LOT-2601-0035,03-janv-2026 07:25:00,M06,INCONEL718,USINAGE,MATIN,FOUR_A,49.689,124.872,7.965,317.725,1.164,NaN,40.171,1.598,4.97,73.062,356.25,76.848,14.5855,258.142,19.669,38.43,0
AERO-001301,LOT-2506-0176,12-juin-2025 00:25:00,M02,TI6AL4V,TRAITEMENT,SOIR,FOUR_A,49.446,124.363,NaN,311.78,0.905,39.607,32.097,1.868,4.988,68.546,441.44,76.021,14.3337,244.058,18.227,33.41,1
AERO-001302,LOT-2505-0125,12-mai-2025 00:15:00,M04,INCONEL718,USINAGE,MATIN,FOUR_C,50.084,125.191,8.114,323.949,2.333,22.231,31.353,1.479,5.2,68.973,393.58,73.811,14.3114,264.75,15.501,43.75,1
AERO-001303,LOT-2508-0184,06-août-2025 17:20:00,M04,AL7075,USINAGE,SOIR,FOUR_C,49.808,125.24,7.964,304.946,1.285,22.278,29.821,1.217,4.899,65.081,407.52,81.911,14.3226,192.385,19.248,47.95,0
AERO-001304,LOT-2501-0208,11-janv-2025 09:59:00,M02,TI6AL4V,USINAGE,SOIR,FOUR_B,50.151,125.451,7.972,317.5,1.546,18.321,31.73,1.822,5.486,78.548,206.56,53.159,15.308,224.765,17.597,43.89,1
AERO-001305,LOT-2502-0146,19-févr-2025 17:49:00,M06,AL7075,USINAGE,MATIN,FOUR_C,49.946,125.084,8.04,305.463,0.754,20.734,31.835,1.357,5.411,70.218,399.89,81.037,14.3701,201.574,22.699,42.97,0
AERO-001306,LOT-2506-0093,23-juin-2025 11:35:00,M02,AL7075,CONTROLE,SOIR,FOUR_C,49.943,124.645,8.116,302.45,1.026,15.738,37.567,1.363,4.883,71.428,439.97,80.226,14.3603,205.348,17.373,39.59,0
AERO-001307,LOT-2509-0192,05-sept-2025 19:13:00,M03,TI6AL4V,CONTROLE,MATIN,FOUR_D,50.123,124.779,8.029,312.819,0.883,19.158,33.865,1.041,5.339,84.389,543.22,52.029,14.9232,237.98,19.357,56.03,1
AERO-001308,LOT-2510-0117,30-oct-2025 15:26:00,M05,TI6AL4V,USINAGE,MATIN,FOUR_A,49.728,125.379,7.992,313.702,1.892,20.265,33.486,1.698,6.342,69.462,475.46,66.151,14.5009,198.724,16.875,40,1
AERO-001309,LOT-2507-0056,13-juil-2025 09:35:00,M02,AL7075,CONTROLE,SOIR,FOUR_D,49.874,124.709,8.121,306.91,1.374,20.386,33.202,1.422,5.777,71.407,442.59,79.868,14.6107,204.222,18.466,36.76,0
AERO-001310,LOT-2512-0074,02-déc-2025 10:10:00,M01,TI6AL4V,CONTROLE,SOIR,FOUR_B,50.007,124.847,7.97,315.32,1.435,12.313,32.276,1.312,5.012,69.618,461.91,83.913,14.7956,230.63,18.29,45.22,0
AERO-001311,LOT-2510-0176,26-oct-2025 20:03:00,M04,AL7075,CONTROLE,MATIN,FOUR_D,50.13,125.129,8.124,304.926,1.104,14.959,36.162,1.491,5.764,69.376,414.61,78.727,14.3981,207.389,20.399,45.96,0
AERO-001312,LOT-2510-0229,10-oct-2025 02:55:00,M06,AL7075,USINAGE,MATIN,FOUR_B,49.984,124.998,7.988,303.106,1.205,20.631,32.358,1.661,5.014,79.039,190.04,69.869,14.8773,213.506,16.852,47.26,1
AERO-001313,LOT-2508-0151,05-août-2025 18:22:00,M05,AL7075,CONTROLE,SOIR,FOUR_A,50.1,124.197,8.081,301.044,1.307,23.549,35.154,1.588,5.907,66.319,421.13,71.981,14.3358,203.922,18.699,36.08,0
AERO-001314,LOT-2602-0057,18-févr-2026 19:42:00,M05,TI6AL4V,USINAGE,MATIN,FOUR_A,50.409,125.697,7.999,308.458,1.075,14.275,33.206,2.189,5.336,68.103,434.39,67.972,14.9414,236.676,19.42,52.56,0
AERO-001315,LOT-2511-0237,18-nov-2025 06:07:00,M04,INCONEL718,TRAITEMENT,NUIT,FOUR_B,50.002,124.915,8.049,321.831,0.91,17.847,34.251,1.31,4.418,69.68,428.03,76.529,14.7756,252.494,18.788,46.98,0
AERO-001316,LOT-2508-0108,19-août-2025 00:06:00,M02,AL7075,CONTROLE,MATIN,FOUR_A,50.221,124.863,8.007,301.81,1.309,16.346,33.689,0.888,4.818,69.481,422.81,82.724,14.7131,209.015,20.25,37.96,0
AERO-001317,LOT-2508-0065,01-août-2025 14:54:00,M02,TI6AL4V,USINAGE,MATIN,FOUR_A,49.837,124.525,8.194,317.644,0.956,16.671,32.052,1.323,5.368,70.632,456.83,79.316,14.3327,232.326,19.204,40.14,0
AERO-001318,LOT-2511-0232,24-nov-2025 16:25:00,M03,AL7075,USINAGE,MATIN,FOUR_A,49.899,125.227,NaN,306.947,1.325,18.142,32.791,1.951,5.737,68.428,452.67,73.342,14.7711,210.417,19.305,46.47,0
AERO-001319,LOT-2602-0063,21-févr-2026 06:22:00,M06,AL7075,CONTROLE,MATIN,FOUR_A,50.071,124.263,7.976,302.157,1.078,12.565,38.229,1.877,5.979,67.548,404.55,87.553,14.6658,210.487,17.594,39.1,0
AERO-001320,LOT-2510-0232,12-oct-2025 12:48:00,M01,AL7075,TRAITEMENT,MATIN,FOUR_C,49.906,124.799,7.928,300.296,1.152,20.387,30.094,1.072,4.436,67.751,491.94,87.737,14.5951,210.675,20.858,57.65,0
AERO-001321,LOT-2511-0089,03-nov-2025 06:55:00,M01,TI6AL4V,USINAGE,MATIN,FOUR_A,50.053,124.825,8.185,313.33,0.929,15.092,32,1.347,5.305,64.96,404.47,77.551,14.543,225.536,19.422,46.4,0
AERO-001322,LOT-2507-0123,22-juil-2025 22:02:00,M03,TI6AL4V,CONTROLE,MATIN,FOUR_A,49.962,125.75,7.986,310.635,0.712,18.856,33.712,1.056,4.564,68.703,446.55,77.53,14.3204,234.782,21.173,30.05,0
AERO-001323,LOT-2503-0029,31-mars-2025 16:17:00,M06,AL7075,TRAITEMENT,SOIR,FOUR_B,50.093,125.089,7.98,302.878,1.354,18.379,29.361,2.059,6.234,70.719,422.01,77.602,14.4283,202.992,18.898,37.25,0
AERO-001324,LOT-2510-0064,22-oct-2025 05:40:00,M02,TI6AL4V,CONTROLE,SOIR,FOUR_A,49.879,124.51,7.975,310.732,0.818,12.786,32.455,1.77,5.079,65.938,414.7,75.787,14.6886,236.394,21.057,48.36,0
AERO-001325,LOT-2503-0121,24-mars-2025 05:40:00,M05,TI6AL4V,USINAGE,NUIT,FOUR_A,50.696,126.684,7.952,315.051,1.793,37.066,35.644,1.815,5.75,64.381,376.57,78.267,14.435,245.183,18.718,43.03,1
AERO-001326,LOT-2504-0225,15-avr-2025 15:47:00,M01,INCONEL718,CONTROLE,SOIR,FOUR_A,50.064,124.661,8.027,319.019,1.141,16.324,28.487,1.335,4.864,68.437,420.78,70.671,14.637,250.747,18.829,43.37,0
AERO-001327,LOT-2501-0181,16-janv-2025 09:25:00,M05,INCONEL718,CONTROLE,SOIR,FOUR_D,50.189,125.177,8.048,332.103,1.784,24.945,32.698,1.85,5.902,65.186,371.12,67.887,14.34,244.934,17.421,45.87,1
